stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
,2,html-button-response,88,213776,0.0-7.0-0.1,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,89,215281,0.0-7.0-1.1,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,124,
,0,html-button-response,90,217017,0.0-7.0-0.2,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,91,218523,0.0-7.0-1.2,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,130,
,3,html-button-response,92,219753,0.0-7.0-0.3,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,93,221257,0.0-7.0-1.3,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,138,
,1,html-button-response,94,222744,0.0-7.0-0.4,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,95,224253,0.0-7.0-1.4,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,140,
,2,html-button-response,96,225155,0.0-7.0-0.5,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,97,226659,0.0-7.0-1.5,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,143,
,0,html-button-response,98,227438,0.0-7.0-0.6,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,99,228946,0.0-7.0-1.6,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,149,
,3,html-button-response,100,229910,0.0-7.0-0.7,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,101,231413,0.0-7.0-1.7,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,157,
,1,html-button-response,102,233231,0.0-7.0-0.8,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,103,234735,0.0-7.0-1.8,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,159,
,2,html-button-response,104,235646,0.0-7.0-0.9,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,105,237150,0.0-7.0-1.9,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,162,
,0,html-button-response,106,238172,0.0-7.0-0.10,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,107,239676,0.0-7.0-1.10,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,168,
,3,html-button-response,108,240580,0.0-7.0-0.11,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,109,242084,0.0-7.0-1.11,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,176,
,0,html-button-response,110,243533,0.0-7.0-0.12,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,111,245039,0.0-7.0-1.12,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,182,
,1,html-button-response,112,246010,0.0-7.0-0.13,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,113,247513,0.0-7.0-1.13,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,184,
,2,html-button-response,114,249475,0.0-7.0-0.14,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,115,250978,0.0-7.0-1.14,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,187,
,0,html-button-response,116,261723,0.0-7.0-0.15,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,117,263246,0.0-7.0-1.15,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,193,
,1,html-button-response,118,264291,0.0-7.0-0.16,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,119,265797,0.0-7.0-1.16,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,195,
,2,html-button-response,120,266630,0.0-7.0-0.17,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,121,268132,0.0-7.0-1.17,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,198,
,1,html-button-response,122,269210,0.0-7.0-0.18,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,123,270715,0.0-7.0-1.18,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,200,
,3,html-button-response,124,271432,0.0-7.0-0.19,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,125,272935,0.0-7.0-1.19,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,208,
,0,html-button-response,126,274297,0.0-7.0-0.20,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,127,275814,0.0-7.0-1.20,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,214,
,3,html-button-response,128,277899,0.0-7.0-0.21,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,129,279404,0.0-7.0-1.21,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,222,
,2,html-button-response,130,280395,0.0-7.0-0.22,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,131,281900,0.0-7.0-1.22,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,225,
,1,html-button-response,132,282984,0.0-7.0-0.23,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,133,284487,0.0-7.0-1.23,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,227,
,0,html-button-response,134,286209,0.0-7.0-0.24,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,135,287716,0.0-7.0-1.24,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,233,
,3,html-button-response,136,288622,0.0-7.0-0.25,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,137,290129,0.0-7.0-1.25,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,241,
,2,html-button-response,138,291475,0.0-7.0-0.26,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,139,292980,0.0-7.0-1.26,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,244,
,1,html-button-response,140,293920,0.0-7.0-0.27,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,141,295422,0.0-7.0-1.27,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,246,
,0,html-button-response,142,296165,0.0-7.0-0.28,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,143,297667,0.0-7.0-1.28,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,252,
,3,html-button-response,144,299607,0.0-7.0-0.29,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,145,301112,0.0-7.0-1.29,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,260,
,1,html-button-response,146,303575,0.0-7.0-0.30,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,147,305079,0.0-7.0-1.30,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,262,
,2,html-button-response,148,306504,0.0-7.0-0.31,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,149,308009,0.0-7.0-1.31,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,265,
,0,html-button-response,150,309520,0.0-7.0-0.32,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,151,311027,0.0-7.0-1.32,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,271,
,2,html-button-response,152,312914,0.0-7.0-0.33,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,153,314418,0.0-7.0-1.33,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,274,
,1,html-button-response,154,315609,0.0-7.0-0.34,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,155,317117,0.0-7.0-1.34,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,276,
,3,html-button-response,156,318215,0.0-7.0-0.35,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,157,319718,0.0-7.0-1.35,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,284,
,1,html-button-response,158,331104,0.0-7.0-0.36,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/2star.wav,,audio-keyboard-response,159,332607,0.0-7.0-1.36,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,2,286,
,3,html-button-response,160,333531,0.0-7.0-0.37,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/8star.wav,,audio-keyboard-response,161,335036,0.0-7.0-1.37,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,8,294,
,0,html-button-response,162,336420,0.0-7.0-0.38,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/6star.wav,,audio-keyboard-response,163,337925,0.0-7.0-1.38,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,6,300,
,2,html-button-response,164,339045,0.0-7.0-0.39,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
sound/3star.wav,,audio-keyboard-response,165,340551,0.0-7.0-1.39,dynamic,"6,2,3,1",I077,,,,,,C449455,,,null,3,303,
sound/celebration.wav,0,audio-button-response,166,354901,0.0-8.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",3,html-button-response,167,363387,0.0-9.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,correct
"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",1,html-button-response,168,369638,0.0-10.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,correct
"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,375679,0.0-11.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,correct
"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",0,html-button-response,170,381904,0.0-12.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,correct
"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",3,html-button-response,171,387727,0.0-13.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,correct
Which monster did you like the most?</p>,0,html-button-response,172,394769,0.0-14.0-0.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,,,,,
,,survey-text,173,417080,0.0-15.0,dynamic,"6,2,3,1",I077,,,,,,C449455,,"{""Q0"":""Sharp teeth, one eye, and favorite color""}",,,,
stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
,0,html-button-response,0,3897,0.0-0.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
,,animation,1,15905,0.0-1.0,dynamic,"2,6,1,3",I067,,,,,,C702141,"[{""stimulus"":""img/screen1a.png"",""time"":3006},{""stimulus"":""img/screen1b.png"",""time"":6015},{""stimulus"":""img/screen1c.png"",""time"":9009}]",[],,,,
<img src='img/screen1d.png'></img>,0,html-button-response,2,17526,0.0-2.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
,,animation,3,38330,0.0-3.0,dynamic,"2,6,1,3",I067,,,,,,C702141,"[{""stimulus"":""img/screen2.jpg"",""time"":802},{""stimulus"":""img/screen2.jpg"",""time"":1603},{""stimulus"":""img/screen2.jpg"",""time"":2412},{""stimulus"":""img/screen2.jpg"",""time"":3205},{""stimulus"":""img/screen2.jpg"",""time"":4001},{""stimulus"":""img/screen3a.jpg"",""time"":4802},{""stimulus"":""img/screen3b.jpg"",""time"":5605},{""stimulus"":""img/screen3c.jpg"",""time"":6408},{""stimulus"":""img/screen3d.jpg"",""time"":7206},{""stimulus"":""img/screen4a.jpg"",""time"":8006},{""stimulus"":""img/screen4a.jpg"",""time"":8802},{""stimulus"":""img/screen4b.jpg"",""time"":9602},{""stimulus"":""img/screen4c.jpg"",""time"":10410},{""stimulus"":""img/screen4d.jpg"",""time"":11211},{""stimulus"":""img/screen4d.jpg"",""time"":12002},{""stimulus"":""img/screen5a.jpg"",""time"":12802},{""stimulus"":""img/screen5b1.jpg"",""time"":13601},{""stimulus"":""img/screen5b2.jpg"",""time"":14406},{""stimulus"":""img/screen5b3.jpg"",""time"":15206},{""stimulus"":""img/screen5b4.jpg"",""time"":16002},{""stimulus"":""img/screen5b5.jpg"",""time"":16802},{""stimulus"":""img/screen5b6.jpg"",""time"":17602},{""stimulus"":""img/screen5c.jpg"",""time"":18406},{""stimulus"":""img/screen5d.jpg"",""time"":19206},{""stimulus"":""img/screen5d.jpg"",""time"":20005}]",[],,,,
<img src='img/screen5e.jpg'></img>,0,html-button-response,4,40306,0.0-4.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
<p align='center'></p>,0,html-button-response,5,50206,0.0-5.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
,0,html-button-response,6,54764,0.0-6.0-0.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,7,56274,0.0-6.0-1.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,2,
,2,html-button-response,8,61678,0.0-6.0-0.1,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,9,63185,0.0-6.0-1.1,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,3,
,1,html-button-response,10,67051,0.0-6.0-0.2,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,11,68554,0.0-6.0-1.2,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,9,
,3,html-button-response,12,72483,0.0-6.0-0.3,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,13,73988,0.0-6.0-1.3,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,12,
,2,html-button-response,14,77952,0.0-6.0-0.4,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,15,79455,0.0-6.0-1.4,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,13,
,1,html-button-response,16,81519,0.0-6.0-0.5,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,17,83025,0.0-6.0-1.5,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,19,
,3,html-button-response,18,85959,0.0-6.0-0.6,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,19,87463,0.0-6.0-1.6,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,22,
,0,html-button-response,20,89067,0.0-6.0-0.7,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,21,90574,0.0-6.0-1.7,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,24,
,1,html-button-response,22,93683,0.0-6.0-0.8,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,23,95187,0.0-6.0-1.8,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,30,
,0,html-button-response,24,96963,0.0-6.0-0.9,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,25,98469,0.0-6.0-1.9,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,32,
,3,html-button-response,26,100136,0.0-6.0-0.10,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,27,101645,0.0-6.0-1.10,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,35,
,2,html-button-response,28,102969,0.0-6.0-0.11,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,29,104474,0.0-6.0-1.11,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,36,
,0,html-button-response,30,106235,0.0-6.0-0.12,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,31,107744,0.0-6.0-1.12,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,38,
,2,html-button-response,32,109105,0.0-6.0-0.13,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,33,110609,0.0-6.0-1.13,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,39,
,1,html-button-response,34,111993,0.0-6.0-0.14,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,35,113498,0.0-6.0-1.14,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,45,
,3,html-button-response,36,114907,0.0-6.0-0.15,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,37,116413,0.0-6.0-1.15,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,48,
,0,html-button-response,38,118399,0.0-6.0-0.16,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,39,119901,0.0-6.0-1.16,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,50,
,3,html-button-response,40,122277,0.0-6.0-0.17,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,41,123784,0.0-6.0-1.17,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,53,
,1,html-button-response,42,125023,0.0-6.0-0.18,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,43,126527,0.0-6.0-1.18,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,59,
,2,html-button-response,44,127952,0.0-6.0-0.19,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,45,129463,0.0-6.0-1.19,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,60,
,1,html-button-response,46,131188,0.0-6.0-0.20,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,47,132693,0.0-6.0-1.20,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,66,
,3,html-button-response,48,134207,0.0-6.0-0.21,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,49,135711,0.0-6.0-1.21,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,69,
,0,html-button-response,50,137221,0.0-6.0-0.22,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,51,138726,0.0-6.0-1.22,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,71,
,2,html-button-response,52,140013,0.0-6.0-0.23,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,53,141518,0.0-6.0-1.23,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,72,
,1,html-button-response,54,142912,0.0-6.0-0.24,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,55,144416,0.0-6.0-1.24,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,78,
,0,html-button-response,56,145620,0.0-6.0-0.25,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,57,147126,0.0-6.0-1.25,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,80,
,3,html-button-response,58,148576,0.0-6.0-0.26,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,59,150082,0.0-6.0-1.26,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,83,
,2,html-button-response,60,151958,0.0-6.0-0.27,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,61,153468,0.0-6.0-1.27,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,84,
,1,html-button-response,62,154688,0.0-6.0-0.28,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,63,156192,0.0-6.0-1.28,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,90,
,0,html-button-response,64,157941,0.0-6.0-0.29,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,65,159457,0.0-6.0-1.29,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,92,
,3,html-button-response,66,160996,0.0-6.0-0.30,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,67,162501,0.0-6.0-1.30,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,95,
,0,html-button-response,68,173953,0.0-6.0-0.31,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,69,175458,0.0-6.0-1.31,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,97,
,1,html-button-response,70,176917,0.0-6.0-0.32,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,71,178428,0.0-6.0-1.32,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,103,
,2,html-button-response,72,180082,0.0-6.0-0.33,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,73,181586,0.0-6.0-1.33,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,104,
,3,html-button-response,74,183111,0.0-6.0-0.34,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,75,184613,0.0-6.0-1.34,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,107,
,0,html-button-response,76,186192,0.0-6.0-0.35,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,77,187698,0.0-6.0-1.35,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,109,
,1,html-button-response,78,188735,0.0-6.0-0.36,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,79,190244,0.0-6.0-1.36,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,115,
,2,html-button-response,80,191551,0.0-6.0-0.37,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/1star.wav,,audio-keyboard-response,81,193054,0.0-6.0-1.37,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,1,116,
,3,html-button-response,82,194271,0.0-6.0-0.38,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,83,195775,0.0-6.0-1.38,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,119,
,0,html-button-response,84,197079,0.0-6.0-0.39,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,85,198587,0.0-6.0-1.39,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,121,
,1,html-button-response,86,200062,0.0-7.0-0.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,87,201570,0.0-7.0-1.0,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,127,
,2,html-button-response,88,202972,0.0-7.0-0.1,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/8star.wav,,audio-keyboard-response,89,204476,0.0-7.0-1.1,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,8,135,
,3,html-button-response,90,206043,0.0-7.0-0.2,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,91,207548,0.0-7.0-1.2,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,138,
,0,html-button-response,92,208827,0.0-7.0-0.3,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,93,210340,0.0-7.0-1.3,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,140,
,3,html-button-response,94,211941,0.0-7.0-0.4,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,95,213448,0.0-7.0-1.4,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,143,
,1,html-button-response,96,214681,0.0-7.0-0.5,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,97,216186,0.0-7.0-1.5,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,149,
,2,html-button-response,98,217334,0.0-7.0-0.6,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/8star.wav,,audio-keyboard-response,99,218839,0.0-7.0-1.6,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,8,157,
,0,html-button-response,100,220327,0.0-7.0-0.7,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,101,221833,0.0-7.0-1.7,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,159,
,3,html-button-response,102,223040,0.0-7.0-0.8,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/3star.wav,,audio-keyboard-response,103,224545,0.0-7.0-1.8,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,3,162,
,1,html-button-response,104,225753,0.0-7.0-0.9,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/6star.wav,,audio-keyboard-response,105,227259,0.0-7.0-1.9,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,6,168,
,2,html-button-response,106,228901,0.0-7.0-0.10,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/8star.wav,,audio-keyboard-response,107,230406,0.0-7.0-1.10,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,8,176,
,0,html-button-response,108,232594,0.0-7.0-0.11,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/2star.wav,,audio-keyboard-response,109,234099,0.0-7.0-1.11,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,2,178,
,2,html-button-response,110,235513,0.0-7.0-0.12,dynamic,"2,6,1,3",I067,,,,,,C702141,,,,,,
sound/8star.wav,,audio-keyboard-response,111,237016,0.0-7.0-1.12,dynamic,"2,6,1,3",I067,,,,,,C702141,,,null,8,186,
