"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","45","sound/6star.wav","2,6,1,3",,"6","75",,,"null","886513"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","46",,"2,6,1,3","1",,,,,"479","886994"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","47","sound/6star.wav","2,6,1,3",,"6","81",,,"null","888495"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","48",,"2,6,1,3","1",,,,,"470","888965"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","49","sound/6star.wav","2,6,1,3",,"6","87",,,"null","890467"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","50",,"2,6,1,3","1",,,,,"510","890978"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","51","sound/6star.wav","2,6,1,3",,"6","93",,,"null","892479"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","52",,"2,6,1,3","1",,,,,"542","893022"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","53","sound/6star.wav","2,6,1,3",,"6","99",,,"null","894523"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","54",,"2,6,1,3","1",,,,,"526","895050"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","55","sound/6star.wav","2,6,1,3",,"6","105",,,"null","896552"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","56",,"2,6,1,3","1",,,,,"591","897143"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","57","sound/6star.wav","2,6,1,3",,"6","111",,,"null","898644"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","58",,"2,6,1,3","1",,,,,"414","899059"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","59","sound/6star.wav","2,6,1,3",,"6","117",,,"null","900561"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","60",,"2,6,1,3","1",,,,,"573","901135"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","61","sound/6star.wav","2,6,1,3",,"6","123",,,"null","902637"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","62",,"2,6,1,3","1",,,,,"525","903163"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","63","sound/6star.wav","2,6,1,3",,"6","129",,,"null","904665"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","64",,"2,6,1,3","1",,,,,"559","905224"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","65","sound/6star.wav","2,6,1,3",,"6","135",,,"null","906727"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","66",,"2,6,1,3","1",,,,,"669","907396"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","67","sound/6star.wav","2,6,1,3",,"6","141",,,"null","908898"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","68",,"2,6,1,3","1",,,,,"646","909545"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","69","sound/6star.wav","2,6,1,3",,"6","147",,,"null","911047"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","70",,"2,6,1,3","1",,,,,"662","911709"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","71","sound/6star.wav","2,6,1,3",,"6","153",,,"null","913211"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","72",,"2,6,1,3","1",,,,,"702","913913"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","73","sound/6star.wav","2,6,1,3",,"6","159",,,"null","915414"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","74",,"2,6,1,3","1",,,,,"773","916188"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","75","sound/6star.wav","2,6,1,3",,"6","165",,,"null","917689"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","76",,"2,6,1,3","1",,,,,"560","918250"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","77","sound/6star.wav","2,6,1,3",,"6","171",,,"null","919751"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","78",,"2,6,1,3","1",,,,,"542","920294"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","79","sound/6star.wav","2,6,1,3",,"6","177",,,"null","921795"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","80",,"2,6,1,3","1",,,,,"814","922610"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","81","sound/6star.wav","2,6,1,3",,"6","183",,,"null","924111"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","82",,"2,6,1,3","1",,,,,"638","924750"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","83","sound/6star.wav","2,6,1,3",,"6","189",,,"null","926252"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","84",,"2,6,1,3","1",,,,,"870","927122"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","85","sound/6star.wav","2,6,1,3",,"6","195",,,"null","928622"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","86",,"2,6,1,3","1",,,,,"565","929189"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","87","sound/6star.wav","2,6,1,3",,"6","201",,,"null","930690"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","88",,"2,6,1,3","1",,,,,"1125","931816"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","89","sound/6star.wav","2,6,1,3",,"6","207",,,"null","933318"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","90",,"2,6,1,3","1",,,,,"470","933788"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","91","sound/6star.wav","2,6,1,3",,"6","213",,,"null","935291"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","92",,"2,6,1,3","1",,,,,"6523","941815"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","93","sound/6star.wav","2,6,1,3",,"6","219",,,"null","943316"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","94",,"2,6,1,3","1",,,,,"574","943891"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","95","sound/6star.wav","2,6,1,3",,"6","225",,,"null","945393"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","96",,"2,6,1,3","1",,,,,"527","945920"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","97","sound/6star.wav","2,6,1,3",,"6","231",,,"null","947420"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","98",,"2,6,1,3","1",,,,,"446","947867"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","99","sound/6star.wav","2,6,1,3",,"6","237",,,"null","949369"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","100",,"2,6,1,3","1",,,,,"535","949904"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","101","sound/6star.wav","2,6,1,3",,"6","243",,,"null","951405"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","102",,"2,6,1,3","1",,,,,"654","952061"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","103","sound/6star.wav","2,6,1,3",,"6","249",,,"null","953562"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","104",,"2,6,1,3","1",,,,,"519","954081"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","105","sound/6star.wav","2,6,1,3",,"6","255",,,"null","955583"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","106",,"2,6,1,3","1",,,,,"486","956070"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","107","sound/6star.wav","2,6,1,3",,"6","261",,,"null","957572"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","108",,"2,6,1,3","1",,,,,"487","958059"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","109","sound/6star.wav","2,6,1,3",,"6","267",,,"null","959560"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","110",,"2,6,1,3","1",,,,,"663","960224"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","111","sound/6star.wav","2,6,1,3",,"6","273",,,"null","961726"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","112",,"2,6,1,3","1",,,,,"526","962253"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","113","sound/6star.wav","2,6,1,3",,"6","279",,,"null","963754"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","114",,"2,6,1,3","1",,,,,"502","964256"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","115","sound/6star.wav","2,6,1,3",,"6","285",,,"null","965758"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","116",,"2,6,1,3","1",,,,,"533","966292"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","117","sound/6star.wav","2,6,1,3",,"6","291",,,"null","967795"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","118",,"2,6,1,3","1",,,,,"479","968274"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","119","sound/6star.wav","2,6,1,3",,"6","297",,,"null","969775"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","120",,"2,6,1,3","1",,,,,"567","970342"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","121","sound/6star.wav","2,6,1,3",,"6","303",,,"null","971844"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","122",,"2,6,1,3","1",,,,,"533","972378"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","123","sound/6star.wav","2,6,1,3",,"6","309",,,"null","973880"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","124",,"2,6,1,3","1",,,,,"503","974383"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","125","sound/6star.wav","2,6,1,3",,"6","315",,,"null","975885"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","126",,"2,6,1,3","1",,,,,"454","976340"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","127","sound/6star.wav","2,6,1,3",,"6","321",,,"null","977842"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","128",,"2,6,1,3","1",,,,,"463","978306"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","129","sound/6star.wav","2,6,1,3",,"6","327",,,"null","979807"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","130",,"2,6,1,3","1",,,,,"454","980263"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","131","sound/6star.wav","2,6,1,3",,"6","333",,,"null","981765"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","132",,"2,6,1,3","1",,,,,"542","982307"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","133","sound/6star.wav","2,6,1,3",,"6","339",,,"null","983809"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","134",,"2,6,1,3","1",,,,,"534","984345"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","135","sound/6star.wav","2,6,1,3",,"6","345",,,"null","985845"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","136",,"2,6,1,3","1",,,,,"597","986444"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","137","sound/6star.wav","2,6,1,3",,"6","351",,,"null","987945"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","138",,"2,6,1,3","1",,,,,"304","988251"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","139","sound/6star.wav","2,6,1,3",,"6","357",,,"null","989752"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","140",,"2,6,1,3","1",,,,,"902","990655"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","141","sound/6star.wav","2,6,1,3",,"6","363",,,"null","992157"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","142",,"2,6,1,3","1",,,,,"494","992651"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","143","sound/6star.wav","2,6,1,3",,"6","369",,,"null","994153"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","144",,"2,6,1,3","1",,,,,"455","994608"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","145","sound/6star.wav","2,6,1,3",,"6","375",,,"null","996110"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","146",,"2,6,1,3","1",,,,,"430","996541"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","147","sound/6star.wav","2,6,1,3",,"6","381",,,"null","998042"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","148",,"2,6,1,3","1",,,,,"423","998466"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","149","sound/6star.wav","2,6,1,3",,"6","387",,,"null","999968"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","150",,"2,6,1,3","1",,,,,"559","1000527"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","151","sound/6star.wav","2,6,1,3",,"6","393",,,"null","1002028"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","152",,"2,6,1,3","1",,,,,"1116","1003146"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","153","sound/6star.wav","2,6,1,3",,"6","399",,,"null","1004646"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","154",,"2,6,1,3","1",,,,,"682","1005329"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","155","sound/6star.wav","2,6,1,3",,"6","405",,,"null","1006831"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","156",,"2,6,1,3","1",,,,,"503","1007334"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","157","sound/6star.wav","2,6,1,3",,"6","411",,,"null","1008836"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","158",,"2,6,1,3","1",,,,,"438","1009275"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","159","sound/6star.wav","2,6,1,3",,"6","417",,,"null","1010776"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","160",,"2,6,1,3","1",,,,,"560","1011336"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","161","sound/6star.wav","2,6,1,3",,"6","423",,,"null","1012838"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","162",,"2,6,1,3","1",,,,,"566","1013405"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","163","sound/6star.wav","2,6,1,3",,"6","429",,,"null","1014906"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","164",,"2,6,1,3","1",,,,,"542","1015449"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","165","sound/6star.wav","2,6,1,3",,"6","435",,,"null","1016949"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","166",,"2,6,1,3","1",,,,,"478","1017429"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","167","sound/6star.wav","2,6,1,3",,"6","441",,,"null","1018930"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","168",,"2,6,1,3","1",,,,,"455","1019386"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","169","sound/6star.wav","2,6,1,3",,"6","447",,,"null","1020888"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","170",,"2,6,1,3","1",,,,,"559","1021447"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","171","sound/6star.wav","2,6,1,3",,"6","453",,,"null","1022948"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","172",,"2,6,1,3","1",,,,,"751","1023700"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-keyboard-response","173","sound/6star.wav","2,6,1,3",,"6","459",,,"null","1025202"
"C418483","37","11/1/81","Male","English","United States of America","static","audio-button-response","174","sound/celebration.wav","2,6,1,3","0",,,,,"11802","1037006"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","175","Which, if any, of these monsters ever gave you <b>1 star</b>?</p>","2,6,1,3","3",,,"incorrect",,"6260","1043267"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","176","Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>","2,6,1,3","0",,,"correct",,"2353","1046422"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","177","Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>","2,6,1,3","2",,,"incorrect",,"1004","1048227"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","178","Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>","2,6,1,3","1",,,"correct",,"1323","1050551"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","179","Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>","2,6,1,3","4",,,"correct",,"2226","1053578"
"C418483","37","11/1/81","Male","English","United States of America","static","html-button-response","180","Which monster did you like the most?</p>","2,6,1,3","1",,,,,"1563","1055943"
"C418483","37","11/1/81","Male","English","United States of America","static","survey-text","181",,"2,6,1,3",,,,,"\{""Q0"":""This monster gave me the most stars.""\}","15783","1072527"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","0","<p>Hi! Welcome to the experiment. This study takes the form of a simple decision making task.<br> It is designed to help us learn how children make decisions, so it will look like a kid's game.<br> However, in order to understand how kids make choices, we need to compare what they do to adults<br> doing the same task. That's you! Because of this, we ask you to take the task seriously and do your<br>best, even if the task seems like a strange thing for an adult to do.</p>","6,1,2,3","0",,,,,"24141","24142"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","animation","1",,"6,1,2,3",,,,,"[]",,"36143"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","2","<img src='img/screen1d.png'></img>","6,1,2,3","0",,,,,"1085","37230"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","animation","3",,"6,1,2,3",,,,,"[]",,"58031"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","4","<img src='img/screen5e.jpg'></img>","6,1,2,3","0",,,,,"2789","60820"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","survey-multi-choice","5",,"6,1,2,3",,,,,"\{""Q0"":"" You click on the monsters"",""Q1"":"" Because the main study will have children participating""\}","12790","73613"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","6","Well done!","6,1,2,3","0",,,,,"975","74590"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","7",,"6,1,2,3","1",,,,,"1172","75763"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","8","sound/1star.wav","6,1,2,3",,"1","1",,,"null","77266"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","9",,"6,1,2,3","0",,,,,"576","77843"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","10","sound/6star.wav","6,1,2,3",,"6","7",,,"null","79346"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","11",,"6,1,2,3","0",,,,,"603","79949"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","12","sound/6star.wav","6,1,2,3",,"6","13",,,"null","81454"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","13",,"6,1,2,3","2",,,,,"363","81817"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","14","sound/2star.wav","6,1,2,3",,"2","15",,,"null","83319"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","15",,"6,1,2,3","3",,,,,"274","83593"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","16","sound/3star.wav","6,1,2,3",,"3","18",,,"null","85096"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","17",,"6,1,2,3","0",,,,,"380","85476"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","18","sound/6star.wav","6,1,2,3",,"6","24",,,"null","86979"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","19",,"6,1,2,3","0",,,,,"216","87195"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","20","sound/6star.wav","6,1,2,3",,"6","30",,,"null","88698"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","21",,"6,1,2,3","0",,,,,"290","88989"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","22","sound/6star.wav","6,1,2,3",,"6","36",,,"null","90493"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","23",,"6,1,2,3","0",,,,,"286","90780"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","24","sound/6star.wav","6,1,2,3",,"6","42",,,"null","92281"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","25",,"6,1,2,3","0",,,,,"262","92544"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","26","sound/6star.wav","6,1,2,3",,"6","48",,,"null","94054"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","27",,"6,1,2,3","0",,,,,"287","94342"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","28","sound/6star.wav","6,1,2,3",,"6","54",,,"null","95843"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","29",,"6,1,2,3","0",,,,,"254","96098"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","30","sound/6star.wav","6,1,2,3",,"6","60",,,"null","97599"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","31",,"6,1,2,3","0",,,,,"250","97850"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","32","sound/6star.wav","6,1,2,3",,"6","66",,,"null","99353"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","33",,"6,1,2,3","0",,,,,"280","99634"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","34","sound/6star.wav","6,1,2,3",,"6","72",,,"null","101136"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","35",,"6,1,2,3","0",,,,,"287","101424"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","36","sound/6star.wav","6,1,2,3",,"6","78",,,"null","102926"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","37",,"6,1,2,3","0",,,,,"277","103203"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","38","sound/6star.wav","6,1,2,3",,"6","84",,,"null","104707"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","39",,"6,1,2,3","0",,,,,"300","105008"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","40","sound/6star.wav","6,1,2,3",,"6","90",,,"null","106511"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","41",,"6,1,2,3","0",,,,,"1873","108384"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","42","sound/6star.wav","6,1,2,3",,"6","96",,,"null","109885"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","43",,"6,1,2,3","0",,,,,"766","110652"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","44","sound/6star.wav","6,1,2,3",,"6","102",,,"null","112155"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","45",,"6,1,2,3","0",,,,,"793","112949"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","46","sound/6star.wav","6,1,2,3",,"6","108",,,"null","114452"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","47",,"6,1,2,3","0",,,,,"329","114782"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","48","sound/6star.wav","6,1,2,3",,"6","114",,,"null","116285"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","49",,"6,1,2,3","0",,,,,"296","116583"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","50","sound/6star.wav","6,1,2,3",,"6","120",,,"null","118086"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","51",,"6,1,2,3","1",,,,,"312","118399"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","52","sound/1star.wav","6,1,2,3",,"1","121",,,"null","119901"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","53",,"6,1,2,3","3",,,,,"303","120206"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","54","sound/3star.wav","6,1,2,3",,"3","124",,,"null","121707"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","55",,"6,1,2,3","2",,,,,"242","121951"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","56","sound/2star.wav","6,1,2,3",,"2","126",,,"null","123454"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","57",,"6,1,2,3","0",,,,,"170","123626"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","58","sound/6star.wav","6,1,2,3",,"6","132",,,"null","125130"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","59",,"6,1,2,3","0",,,,,"232","125363"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","60","sound/6star.wav","6,1,2,3",,"6","138",,,"null","126866"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","61",,"6,1,2,3","0",,,,,"545","127412"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","62","sound/6star.wav","6,1,2,3",,"6","144",,,"null","128915"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","63",,"6,1,2,3","0",,,,,"429","129344"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","64","sound/6star.wav","6,1,2,3",,"6","150",,,"null","130847"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","65",,"6,1,2,3","0",,,,,"268","131116"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","66","sound/6star.wav","6,1,2,3",,"6","156",,,"null","132619"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","67",,"6,1,2,3","0",,,,,"277","132896"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","68","sound/6star.wav","6,1,2,3",,"6","162",,,"null","134399"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","69",,"6,1,2,3","0",,,,,"199","134599"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","70","sound/6star.wav","6,1,2,3",,"6","168",,,"null","136100"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","71",,"6,1,2,3","0",,,,,"205","136306"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","72","sound/6star.wav","6,1,2,3",,"6","174",,,"null","137809"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","73",,"6,1,2,3","0",,,,,"158","137968"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","74","sound/6star.wav","6,1,2,3",,"6","180",,,"null","139472"
